관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자,제공기관코드,제공기관명,
47170-00139,옥동제11공원,어린이공원,,경상북도 안동시 옥동 930-5번지,36.5586654,128.692177,1566.7,,조합놀이대/그네/흔들놀이,,,녹지 및 기타,2002-12-30,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00142,용상2공원,어린이공원,,경상북도 안동시 용상동 1561-6,36.558421,128.7429171,1500,,,,,,1986-05-06,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00151,하프콤밸리근린공원,근린공원,,경상북도 안동시 도산면 동부리 산84-1번지일원,36.7055078,128.8244388,1580224,,,전망대1/주차장5-1/주차장4/주차장3/화장실4/주차장2/주차장1/휴양림웰빙유스호스텔1/웰빙유스호스텔2/웰빙유스호스텔3/안동호반유스호스텔/유스호스텔(숲속의집)/관리안내동/주차장6/산림문화 휴양관/약선음식레스토랑/전망테크쉽터1/방문자센터/웰빙휴양관/전망테크쉽터2/전망대2/화장실1/화장실2/화장실3,환경식물원/산채류원/기호식물원미용식물원/염료식물원/초화원/멧돼지관찰원/조류관찰장/야생동물구조센터/생태관찰원/연구하우스,녹지,2004-11-08,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00157,용상6공원,어린이공원,,경상북도 안동시 용상동 600-9,36.5549881,128.7628216,1500,,,,,,1986-05-06,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00166,검암문화공원,문화공원,경상북도 안동시 남후면 풍산단호로 835-12,경상북도 안동시 단호리 55-5,36.552305,128.6314386,22000,,,주차장,생태학습관1,조성녹지1/육각정자2,2007-11-22,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00170,송천2공원,어린이공원,,경상북도 안동시 송천동  972일원,36.5472926,128.7895634,3259,,,,,,1997-04-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00173,송천1공원,어린이공원,,경상북도 안동시 송천동 1123일원,36.5496445,128.7869578,1806,,,,,,1997-04-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00178,옥동제9공원,어린이공원,,경상북도 안동시 옥동 920-5번지,36.5617241,128.6948238,2376.6,,조합놀이대,,,녹지 및 기타,2002-12-30,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00184,8호소공원(도청이전),소공원,,경상북도 안동시 풍천면 갈전리 1545,36.5713627,128.4996636,1126,,,앉음벽/피크닉테이블B3,,종합안내판/볼라드4/트랠리스4/가벽,2014-03-17,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00186,소공원1(수하지구),소공원,경상북도 안동시 무주무4길 46,경상북도 안동시 수하동 288-3번지 일원,36.539932,128.6915272,534,,,,,,2009-10-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00188,옥동제1공원,어린이공원,,경상북도 안동시 옥동 638-2,36.5642452,128.7000131,2718.4,,,,,,1994-05-23,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00193,용상3공원,어린이공원,,경상북도 안동시 용상동 1602,36.5581607,128.7462529,1500,,,,,,1986-05-06,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00195,9호소공원(도청이전),소공원,,경상북도 안동시 풍천면 갈전리 1603,36.5713627,128.4996636,2113,역기내리기운동/역기올리기운동/양다리운동/옆파도타기운동,,앉음벽/파고라B2/피크닉테이블6/등의자8평의자7,,가벽/종합안내판/트랠리스4/볼라드8/디딤돌,2014-03-17,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00198,태화공원,어린이공원,,경상북도 안동시 태화동  안동시 태화동238-1,36.559506,128.711806,1553,,,,,,1979-12-07,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00203,소산어린이공원,어린이공원,,경상북도 안동시 풍산읍 소산리 516-19,36.5836458,128.5579623,1900,,,,,,1984-12-28,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00204,안교어린이공원,어린이공원,경상북도 안동시 풍산읍 풍산중앙길 65-3,경상북도 안동시 풍산읍 안교리 489-1번지 일원,36.5814909,128.5683222,2400,,,,,,1984-12-28,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00206,노리공원(근린공원),근린공원,,경상북도 안동시 풍산읍 노리799-1,36.5872748,128.6139318,10304,,,,,,2006-01-31,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00213,소공원2(수하지구),소공원,경상북도 안동시 무주무길 12,경상북도 안동시 수상동 669-1번지 일원,36.5373553,128.6973279,313,,,,,,2009-10-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00221,옥동근린공원,근린공원,,경상북도 안동시 옥동 938-1번지,36.5595188,128.6936381,27076.1,,그네/조합놀이대/시소,,,녹지 및 기타,2010-05-10,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00223,수상공원,근린공원,,경상북도 안동시 수상동 산6번지 일원,36.5440607,128.7196693,130600,,,,,,1967-04-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00226,13호수변공원(도청이전),수변공원,,경상북도 안동시 풍천면 도양리 1416,36.5633552,128.4726358,3463,,,육각정자/등의자B8/평의자B4,생태연못/데크관찰대,녹지/종합안내판/등의자/통나무더미/돌무더기/통나무세우기,2012-07-31,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00229,용상1공원,어린이공원,,경상북도 안동시 용상동 1612-4,36.558421,128.7429171,1500,,,,,,1986-05-06,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00230,하리공원,근린공원,,경상북도 안동시 풍산읍 하리리 산4,36.5878649,128.5762892,58000,,,,,,1977-04-08,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00231,길안공원,근린공원,,경상북도 안동시 길안면 천지리 산 100-1,36.4567546,128.8845596,190000,,,,,,1977-06-28,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00235,운안공원,근린공원,,경상북도 안동시 운안동 97-1번지 일원,36.5751814,128.7134152,199300,,경사놀이터,주차장2/주차장1/화장실,,녹지,1967-04-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00236,송현제2공원,근린공원,,경상북도 안동시 송현동 산93번지 일원,36.5711637,128.6924989,69868,,,주차장,,녹지,1967-04-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00240,안동포 문화공원,문화공원,,경상북도 안동시 임하면 금소리 1028-1번지 일원,36.5049963,128.8467557,71800,,,,,,2014-10-23,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00244,마애솔숲문화공원,문화공원,,경상북도 안동시 풍산읍 마애리40-1번지 일원,36.5522253,128.5919492,39780,,,,,,2006-03-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00246,옥동제3공원,어린이공원,경상북도 안동시 옥동길46,경상북도 안동시 옥동 765-1,36.5604286,128.7002802,1918.2,,,,,,1994-05-23,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00250,노리공원(어린이공원),어린이공원,,경상북도 안동시 풍산읍 노리795-1,36.5891007,128.6123156,1500.2,,,,,,2006-01-31,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00251,송천3공원,어린이공원,,경상북도 안동시 송천동  950-3일원,36.546087,128.7931303,2019,,,,,,1997-04-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00252,옥야소공원,소공원,경상북도 안동시 중앙시장3길 9-8,경상북도 안동시 옥야동 296-3 일원,36.5640699,128.7214418,744,,,화장실,,녹지,2015-01-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00253,태화4공원,어린이공원,,경상북도 안동시 태화동 666-1,36.569906,128.7068528,550,,,,,,1979-12-07,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00255,송천4공원,어린이공원,,경상북도 안동시 송천동 860일원,36.5441053,128.7904926,1850,,,,,,1997-04-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00262,정상택지1공원,어린이공원,경상북도 안동시 강남4길 13,경상북도 안동시 정하동 254-2공,36.5512522,128.7333997,2002.1,,,,,,1997-01-03,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00263,만소근린공원,근린공원,,경상북도 안동시 풍산읍 괴정리 1008일원,36.5979266,128.5429367,114712,,,,,,2007-06-14,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00267,하리어린이공원,어린이공원,,경상북도 안동시 풍산읍 하리리 95,36.5700622,128.5772208,1900,,,,,,1984-12-28,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00271,옥송상록공원,근린공원,,경상북도 안동시 옥동 산70번지 일원,36.5643687,128.695067,207200,,어린이놀이터,전망대/주차장2/주차장1,야외무대/숲속교실1/숲속교실2/숲속교실3,녹지 및 기타,1986-04-04,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00273,평화소공원,소공원,경상북도 안동시 평화9길 73-19,경상북도 안동시 평화동  안동시 평화동,36.5683547,128.7146408,4500,,,,,,1967-04-20,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00274,학봉공원,역사공원,,경상북도 안동시 서후면 금계리 874일원,36.609612,128.666303,53692,,,,,,2006-10-10,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00275,개목나루문화공원,문화공원,경상북도 안동시 민속촌길 26,경상북도 안동시 성곡동 815-1일원,36.578827,128.764779,15986,,,매표소/주차장/화장실/휴게음식점3,관람녹지,녹지,2015-06-22,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00276,안흥공원,소공원,,경상북도 안동시 안흥동 356-24,36.561325,128.725266,311,,,,,,2008-03-03,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00277,옥동제5공원,어린이공원,,경상북도 안동시 옥동 794-1,36.560471,128.700257,1918.2,,,,,,2000-04-07,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00278,옥동제6공원,어린이공원,,경상북도 안동시 옥동 983-5공,36.560426,128.702712,2196.8,,,,,,2000-04-07,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00279,경안공원,어린이공원,,경상북도 안동시 태화동 692-33,36.569893,128.706848,550,,,,,,1979-12-17,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00280,태화3공원,어린이공원,,경상북도 안동시 태화동 891,36.565162,128.706379,1500,,,,,,1986-05-06,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00281,태화5공원,어린이공원,,경상북도 안동시 태화동 648-121,36.567724,128.704143,1500,,,,,,1991-07-08,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00282,안교공원,근린공원,,경상북도 안동시 풍산읍 산13-2,36.579150,128.576616,25000,,,,,,1975-03-13,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00283,상리공원,어린이공원,,경상북도 안동시 풍산읍 524-2,36.586707,128.584386,2200,,,,,,1987-12-28,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00284,막2소공원,소공원,,경상북도 안동시 풍산읍 막곡리 산15,36.580741,128.659503,822,,,,,,2016-12-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
47170-00285,막1소공원,소공원,,경상북도 안동시 풍산읍 막곡리 산14-15,36.581651,128.659174,822,,,,,,2016-12-01,경상북도 안동시청,054-840-5405,2018-10-01,5070000,경상북도 안동시,
45790-00001,새마을공원,근린공원,,전라북도 고창군 고창읍 석교리 산8외,35.442138,126.697541,110600,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00002,월곡공원,근린공원,전라북도 고창군 고창읍 월곡로 84,전라북도 고창군 고창읍 월곡리 587,35.438078,126.711724,16203.7,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00003,월곡1공원,근린공원,전라북도 고창군 고창읍 월곡뉴타운1길 11,전라북도 고창군 고창읍 월곡리 1009외,35.433706,126.712772,42485.1,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00004,고창읍성,문화공원,,전라북도 고창군 고창읍 읍내리 131외,35.433176,126.704509,7853,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00005,근린공원,문화공원,,전라북도 고창군 고수면 봉산리 1517외,35.412725,126.672216,22922,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00011,흥덕공원,근린공원,,전라북도 고창군 흥덕면 흥덕리 산2-1외,35.523801,126.700847,114000,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00012,덕산공원,어린이공원,,전라북도 고창군 고창읍 읍내리 1180,35.427411,126.695414,1500,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00013,월곡공원,어린이공원,전라북도 고창군 고창읍 월곡9길 12,전라북도 고창군 고창읍 교촌리 459,35.436238,126.709726,2064,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00014,월곡공원,어린이공원,전라북도 고창군 고창읍 월곡10길 29,전라북도 고창군 고창읍 월곡리 756,35.436141,126.714106,1963,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00015,공원,어린이공원,,전라북도 고창군 흥덕면 동사리 437-35,35.518561,126.703841,1680,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00016,공원,소공원,,전라북도 고창군 고수면 봉산리 1517외,35.419248,126.680888,4808,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00017,월곡2공원,소공원,,전라북도 고창군 고창읍 월곡리 985,35.433315,126.710557,838.8,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
45790-00018,외정공원,수변공원,,전라북도 고창군 고창읍 석정리 139-2외,35.431452,126.744681,20245,,,화장실,,,,전라북도 고창군청,063-560-2594,2018-07-31,4780000,전라북도 고창군,
